,underlying_price,underlying_index,timestamp,stats,state,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,greeks,estimated_delivery_price,change_id,bids,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,asks,ask_iv,settlement_price,option_type
355,38901.97,BTC-25MAR22,1623313124235,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.1,6.49,7.0305,6.72995775,111.85,3.609,0.0,BTC-25MAR22-300000-P,36881.57,"{'vega': 40.87785, 'theta': -7.9384, 'rho': -2354.36715, 'gamma': 0.0, 'delta': -0.94053}",36881.57,30701300664,[],0.0,0.0,0.0,0.0,0.0,[],0.0,6.7,P
356,37598.43,BTC-24SEP21,1623313124235,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,3.132,3.418,3.26013446,117.01,,0.0,BTC-24SEP21-160000-P,36881.57,"{'vega': 11.34939, 'theta': -6.26508, 'rho': -462.50888, 'gamma': 0.0, 'delta': -0.97623}",36881.57,30390721096,"[[0.0005, 0.1]]",0.0,0.0005,0.1,0.0,0.0,[],0.0,3.24,P
357,36855.62,BTC-11JUN21,1623313124235,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.4,0.212,0.29,0.24813116,131.53,0.3515,0.0,BTC-11JUN21-46000-P,36881.57,"{'vega': 0.04475, 'theta': -2.94272, 'rho': -1.24299, 'gamma': 0.0, 'delta': -0.99933}",36881.57,31781524172,[],0.0,0.0,0.0,0.748,2.5,"[[0.748, 2.5]]",500.0,0.24,P
358,36895.19,BTC-25JUN21,1623313125242,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,2.684,2.912,2.79448177,149.18,,0.0,BTC-25JUN21-140000-P,36883.42,"{'vega': 0.00341, 'theta': -0.01698, 'rho': -57.48349, 'gamma': 0.0, 'delta': -0.99999}",36883.42,31690461756,[],0.0,0.0,0.0,0.0,0.0,[],0.0,2.78,P
359,36855.1,BTC-11JUN21,1623313125243,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.7,0.3175,0.3995,0.35666441,131.68,0.356,0.0,BTC-11JUN21-50000-P,36883.42,"{'vega': 0.00044, 'theta': -0.02873, 'rho': -1.35178, 'gamma': 0.0, 'delta': -1.0}",36883.42,31781524174,[],0.0,0.0,0.0,0.8565,2.5,"[[0.8565, 2.5]]",500.0,0.35,P
360,37597.91,BTC-24SEP21,1623313124239,"{'volume': 18.0, 'price_change': 18.0, 'low': 0.05, 'high': 0.0605}",open,784.3,0.021,0.135,0.05970908,93.58,0.059,0.0,BTC-24SEP21-60000-C,36881.57,"{'vega': 64.37293, 'theta': -28.41975, 'rho': 20.76786, 'gamma': 2e-05, 'delta': 0.24993}",36881.57,31781522766,"[[0.0585, 0.5], [0.058, 1.5], [0.0575, 0.9], [0.0295, 14.0], [0.0225, 0.6], [0.001, 5.0], [0.0005, 0.1]]",92.88,0.0585,0.5,0.061,1.0,"[[0.061, 1.0], [0.062, 0.3], [0.063, 0.9], [0.0635, 14.0], [0.064, 0.8], [0.182, 10.0], [0.19, 0.2], [0.1995, 1.0], [0.2035, 0.5], [0.211, 0.5], [0.2725, 10.0]]",94.34,0.06,C
361,38306.31,BTC-31DEC21,1623313125242,"{'volume': 30.2, 'price_change': -13.2016, 'low': 0.1098, 'high': 0.1265}",open,692.2,0.06,0.192,0.11113727,98.47,0.1098,0.0,BTC-31DEC21-26000-P,36883.42,"{'vega': 76.57584, 'theta': -18.48228, 'rho': -63.51061, 'gamma': 1e-05, 'delta': -0.18553}",36883.42,31781525079,"[[0.107, 1.9], [0.104, 0.1], [0.0765, 11.0], [0.065, 0.4], [0.001, 5.0], [0.0005, 0.1]]",96.4,0.107,1.9,0.1145,1.5,"[[0.1145, 1.5], [0.1165, 11.0], [0.31, 0.1], [0.9975, 0.1], [1.012, 0.1]]",100.15,0.11,P
362,37598.11,BTC-24SEP21,1623313125242,"{'volume': 208.8, 'price_change': 30.0, 'low': 0.005, 'high': 0.0065}",open,565.9,0.0001,0.038,0.00547818,111.02,0.0065,0.0,BTC-24SEP21-140000-C,36883.42,"{'vega': 13.33054, 'theta': -6.98149, 'rho': 2.54746, 'gamma': 0.0, 'delta': 0.02881}",36883.42,31781505823,"[[0.005, 1.0], [0.0035, 18.0], [0.003, 2.0], [0.002, 0.1], [0.001, 5.0], [0.0005, 0.1]]",109.63,0.005,1.0,0.006,0.1,"[[0.006, 0.1], [0.0065, 0.3], [0.009, 2.5], [0.0105, 18.0], [0.02, 8.9], [0.042, 0.1], [0.085, 0.1], [0.13, 13.5], [0.27, 14.0], [1.0, 1.0]]",112.44,0.01,C
363,38903.14,BTC-25MAR22,1623313125246,"{'volume': 13.1, 'price_change': 10.0, 'low': 0.02, 'high': 0.024}",open,150.7,0.004,0.0995,0.02396096,109.42,0.022,0.0,BTC-25MAR22-250000-C,36883.42,"{'vega': 49.72792, 'theta': -9.44737, 'rho': 16.16883, 'gamma': 0.0, 'delta': 0.07664}",36883.42,31781481647,"[[0.0195, 10.7], [0.017, 18.0], [0.0165, 0.5], [0.016, 0.5], [0.015, 0.5], [0.001, 0.4]]",105.72,0.0195,10.7,0.028,1.2,"[[0.028, 1.2], [0.0285, 18.0], [0.114, 2.0], [0.1155, 1.0], [0.1255, 1.0], [0.1355, 1.0]]",112.44,0.02,C
364,37054.23,BTC-30JUL21,1623313125242,"{'volume': 40.2, 'price_change': 19.6013, 'low': 0.1505, 'high': 0.18}",open,31.6,0.1245,0.24,0.17492108,92.02,0.18,0.0,BTC-30JUL21-34000-C,36883.42,"{'vega': 50.02629, 'theta': -46.04705, 'rho': 24.80921, 'gamma': 3e-05, 'delta': 0.66381}",36883.42,31781518359,"[[0.171, 15.0], [0.1515, 0.4], [0.0005, 0.1]]",89.12,0.171,15.0,0.1825,15.8,"[[0.1825, 15.8]]",97.63,0.18,C
365,36896.94,BTC-25JUN21,1623313126249,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,2005.0,0.0001,0.015,5.93e-06,149.17,0.0005,0.0,BTC-25JUN21-120000-C,36882.87,"{'vega': 0.02629, 'theta': -0.13085, 'rho': 0.00125, 'gamma': 0.0, 'delta': 9e-05}",36882.87,31781385846,[],0.0,0.0,0.0,0.0005,9.6,"[[0.0005, 9.6], [0.0015, 19.0], [0.002, 1.6], [0.003, 100.0], [0.005, 7.5], [0.029, 1.0], [0.032, 1.0], [0.0335, 1.5], [0.039, 0.1], [0.069, 0.1], [0.083, 0.1], [0.1, 0.1]]",205.37,0.0,C
366,38902.87,BTC-25MAR22,1623313126249,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,258.9,0.012,0.14,0.04728471,100.87,0.042,0.0,BTC-25MAR22-150000-C,36882.87,"{'vega': 78.75459, 'theta': -13.79259, 'rho': 29.98845, 'gamma': 1e-05, 'delta': 0.14498}",36882.87,31781527406,"[[0.0435, 0.5], [0.039, 16.0], [0.0095, 0.4], [0.001, 5.0]]",98.97,0.0435,0.5,0.051,0.6,"[[0.051, 0.6], [0.0515, 6.0], [0.053, 16.0], [0.123, 1.0], [0.15, 0.1], [0.2, 0.5]]",102.68,0.05,C
367,37056.01,BTC-30JUL21,1623313126727,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,1.0965,1.253,1.1642807,106.16,,0.0,BTC-30JUL21-80000-P,36882.87,"{'vega': 11.57549, 'theta': -12.29209, 'rho': -107.85447, 'gamma': 1e-05, 'delta': -0.961}",36882.87,31781529219,"[[0.664, 2.5]]",0.0,0.664,2.5,1.6645,2.5,"[[1.6645, 2.5]]",500.0,1.16,P
368,37056.01,BTC-30JUL21,1623313126249,"{'volume': 9.2, 'price_change': 30.7692, 'low': 0.006, 'high': 0.01}",open,681.1,0.0001,0.0435,0.00899139,100.49,0.0085,0.0,BTC-30JUL21-70000-C,36882.87,"{'vega': 17.11478, 'theta': -17.2027, 'rho': 2.77576, 'gamma': 1e-05, 'delta': 0.06369}",36882.87,31781521272,"[[0.0085, 2.0], [0.008, 12.3], [0.0075, 10.0], [0.0065, 17.0], [0.006, 2.0], [0.0055, 21.5], [0.002, 3.5], [0.0005, 1.0]]",99.4,0.0085,2.0,0.0095,0.6,"[[0.0095, 0.6], [0.01, 11.0], [0.0105, 8.0], [0.011, 2.0], [0.012, 1.9], [0.0165, 0.1], [0.0175, 17.0], [0.02, 1.0], [0.0315, 30.0], [0.0565, 0.2]]",101.57,0.01,C
369,37056.01,BTC-30JUL21,1623313126278,"{'volume': 169.9, 'price_change': -35.8974, 'low': 0.0125, 'high': 0.02}",open,577.0,0.0001,0.041,0.01109334,117.57,0.0125,0.0,BTC-30JUL21-20000-P,36882.87,"{'vega': 14.37461, 'theta': -16.90461, 'rho': -3.15244, 'gamma': 1e-05, 'delta': -0.05103}",36882.87,31781528148,"[[0.0105, 19.1], [0.01, 9.2], [0.0095, 11.0], [0.007, 0.1], [0.0055, 7.5], [0.0005, 0.4]]",116.03,0.0105,19.1,0.012,14.1,"[[0.012, 14.1], [0.0125, 9.8], [0.0135, 31.9], [0.015, 17.0], [0.0205, 0.5], [0.035, 3.1], [0.04, 0.1], [0.065, 0.1], [0.2755, 0.1], [0.3045, 0.1], [0.3605, 0.1], [0.444, 0.1]]",119.87,0.01,P
370,38302.33,BTC-31DEC21,1623313139347,"{'volume': 0.4, 'price_change': -19.4444, 'low': 0.0575, 'high': 0.072}",open,1385.9,0.024,0.117,0.05698449,101.42,0.058,0.0,BTC-31DEC21-20000-P,36870.29,"{'vega': 53.2113, 'theta': -13.22838, 'rho': -35.36136, 'gamma': 1e-05, 'delta': -0.10821}",36870.29,31781524191,"[[0.0545, 1.9], [0.05, 14.0], [0.045, 1.0], [0.0425, 1.0], [0.04, 1.0], [0.0355, 1.0], [0.0345, 1.0], [0.0335, 1.0], [0.0325, 1.0], [0.03, 0.2], [0.022, 1.0], [0.0155, 0.6], [0.015, 0.1], [0.01, 0.6], [0.001, 5.0], [0.0005, 2.1]]",99.63,0.0545,1.9,0.06,0.8,"[[0.06, 0.8], [0.0615, 14.0], [0.1, 6.0], [0.13, 0.5], [0.1305, 0.3], [0.135, 0.5], [0.14, 0.7], [0.142, 0.2], [0.15, 1.5], [0.16, 0.5], [0.165, 0.4], [0.173, 0.6]]",103.58,0.06,P
371,37327.47,SYN.BTC-27AUG21,1623313127257,"{'volume': 99.2, 'price_change': -23.7209, 'low': 0.082, 'high': 0.1075}",open,456.5,0.039,0.151,0.08160794,98.08,0.082,0.0,BTC-27AUG21-30000-P,36873.96,"{'vega': 53.54774, 'theta': -33.67383, 'rho': -25.59091, 'gamma': 2e-05, 'delta': -0.23926}",36873.96,31781512614,"[[0.0805, 2.3], [0.08, 3.3], [0.0795, 0.3], [0.079, 6.4], [0.05, 2.0], [0.049, 0.4], [0.0485, 11.0], [0.0005, 0.3]]",97.31,0.0805,2.3,0.083,6.4,"[[0.083, 6.4], [0.0835, 1.8], [0.084, 0.3], [0.0855, 12.3], [0.0865, 1.2], [0.245, 0.1]]",99.05,0.08,P
372,36847.28,BTC-11JUN21,1623313127264,"{'volume': 221.3, 'price_change': -89.4737, 'low': 0.001, 'high': 0.0095}",open,503.6,0.0001,0.0285,0.00126539,156.46,0.001,0.0,BTC-11JUN21-32000-P,36873.96,"{'vega': 1.58328, 'theta': -46.62621, 'rho': -0.03912, 'gamma': 3e-05, 'delta': -0.03799}",36873.96,31781529305,"[[0.001, 6.0], [0.0005, 91.7]]",149.59,0.001,6.0,0.002,67.4,"[[0.002, 67.4], [0.0025, 10.0], [0.0035, 0.3], [0.004, 30.0], [0.006, 0.3], [0.0295, 2.5], [0.035, 5.0], [0.05, 1.0], [0.199, 0.1], [0.215, 1.0]]",171.23,0.0,P
373,36856.19,BTC-11JUN21,1623313127262,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,71.9,0.0001,0.015,0.0,132.12,0.0015,0.0,BTC-11JUN21-65000-C,36873.96,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",36873.96,31781407433,[],0.0,0.0,0.0,0.0005,2.0,"[[0.0005, 2.0], [0.0015, 3.0], [0.004, 1.0], [0.005, 7.5], [0.0075, 1.0], [0.008, 19.0]]",427.53,0.0,C
374,37054.98,BTC-30JUL21,1623313127583,"{'volume': 30.0, 'price_change': 30.0, 'low': 0.125, 'high': 0.1625}",open,184.5,0.0955,0.212,0.14584405,90.52,0.1625,0.0,BTC-30JUL21-36000-C,36873.96,"{'vega': 52.9736, 'theta': -47.96533, 'rho': 23.05424, 'gamma': 3e-05, 'delta': 0.60014}",36873.96,31781529844,"[[0.144, 24.3], [0.1435, 1.0], [0.143, 1.0], [0.142, 9.0], [0.123, 0.4], [0.025, 0.1], [0.0005, 500.1]]",89.23,0.144,24.3,0.149,0.2,"[[0.149, 0.2], [0.1495, 0.3], [0.152, 0.6], [0.1525, 9.6], [0.175, 0.5], [0.1875, 0.5], [0.2, 0.5], [0.205, 4.0], [0.2125, 0.5], [0.225, 0.3]]",92.73,0.15,C
375,36856.19,BTC-11JUN21,1623313127262,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.2,0.449,0.5385,0.49226113,131.8,0.502,0.0,BTC-11JUN21-55000-P,36873.96,"{'vega': 0.0, 'theta': -2e-05, 'rho': -1.48697, 'gamma': 0.0, 'delta': -1.0}",36873.96,31781529314,[],0.0,0.0,0.0,0.993,2.5,"[[0.993, 2.5]]",500.0,0.49,P
376,38307.72,BTC-31DEC21,1623313127256,"{'volume': 27.8, 'price_change': 18.1818, 'low': 0.0045, 'high': 0.0065}",open,727.5,0.0001,0.0465,0.00564103,125.77,0.0065,0.0,BTC-31DEC21-400000-C,36873.96,"{'vega': 14.70499, 'theta': -4.53309, 'rho': 3.38175, 'gamma': 0.0, 'delta': 0.02144}",36873.96,31781499408,"[[0.0045, 0.7], [0.004, 21.1], [0.0035, 0.4], [0.0025, 19.3], [0.002, 4.7], [0.0015, 1.2], [0.001, 15.4], [0.0005, 10.0]]",122.55,0.0045,0.7,0.007,2.9,"[[0.007, 2.9], [0.0085, 0.9], [0.0095, 32.0], [0.014, 0.5], [0.0145, 19.0], [0.0155, 0.2], [0.02, 1.0], [0.025, 1.0], [0.03, 0.1], [0.04, 0.1], [0.042, 1.0], [0.05, 0.5], [0.0605, 0.2], [0.07, 3.4], [0.1, 0.1], [0.125, 0.1], [0.15, 0.1], [0.165, 0.1], [0.2, 0.1], [0.35, 0.5]]",129.04,0.01,C
377,36849.05,BTC-11JUN21,1623313138631,"{'volume': 162.9, 'price_change': 186.1538, 'low': 0.0325, 'high': 0.093}",open,258.0,0.049,0.1205,0.08010389,119.99,0.093,0.0,BTC-11JUN21-34000-C,36870.43,"{'vega': 3.19431, 'theta': -191.63977, 'rho': 0.82354, 'gamma': 7e-05, 'delta': 0.90675}",36870.43,31781531642,"[[0.076, 5.0], [0.074, 6.0], [0.04, 0.2], [0.025, 0.1], [0.0005, 0.1]]",0.0,0.076,5.0,0.0845,5.7,"[[0.0845, 5.7], [0.087, 6.0], [0.093, 0.1], [0.095, 1.0], [0.1605, 0.2]]",160.83,0.08,C
378,36896.33,BTC-25JUN21,1623313127256,"{'volume': 21.6, 'price_change': 2.3333, 'low': 0.3, 'high': 0.316}",open,1209.2,0.2645,0.369,0.30885875,93.03,0.307,0.0,BTC-25JUN21-48000-P,36873.96,"{'vega': 12.79011, 'theta': -39.69852, 'rho': -18.36586, 'gamma': 2e-05, 'delta': -0.90343}",36873.96,31781529285,"[[0.3065, 4.5], [0.305, 0.5], [0.293, 6.0], [0.13, 1.0], [0.065, 3.0], [0.025, 0.3], [0.0005, 0.1]]",85.58,0.3065,4.5,0.311,4.5,"[[0.311, 4.5], [0.325, 6.0], [0.344, 0.2], [0.8095, 2.5]]",98.81,0.3,P
379,37590.07,BTC-24SEP21,1623313128294,"{'volume': 50.9, 'price_change': 8.3333, 'low': 0.018, 'high': 0.0195}",open,808.5,0.003,0.0705,0.0187399,99.0,0.0195,0.0,BTC-24SEP21-88000-C,36875.56,"{'vega': 33.46948, 'theta': -15.63118, 'rho': 8.01265, 'gamma': 1e-05, 'delta': 0.09213}",36875.56,31781530136,"[[0.0175, 0.6], [0.017, 15.3], [0.014, 2.0], [0.0125, 3.0], [0.01, 0.2], [0.0085, 0.1], [0.004, 17.0], [0.002, 0.6], [0.001, 5.0], [0.0005, 0.2]]",97.6,0.0175,0.6,0.02,0.5,"[[0.02, 0.5], [0.0205, 0.3], [0.0225, 17.0], [0.0235, 0.3], [0.1, 0.1], [0.105, 0.2], [0.119, 3.0], [0.12, 10.0], [0.141, 0.5], [0.2295, 0.1], [0.3195, 2.5], [0.3995, 2.5]]",100.41,0.02,C
380,37047.8,BTC-30JUL21,1623313128274,"{'volume': 23.3, 'price_change': 30.0, 'low': 0.004, 'high': 0.0065}",open,802.7,0.0001,0.0335,0.0053859,106.16,0.0065,0.0,BTC-30JUL21-80000-C,36875.56,"{'vega': 11.56195, 'theta': -12.27786, 'rho': 1.70333, 'gamma': 1e-05, 'delta': 0.03895}",36875.56,31781503467,"[[0.005, 0.6], [0.0045, 0.1], [0.004, 108.0], [0.0035, 8.0], [0.002, 50.5], [0.0005, 18.9]]",104.92,0.005,0.6,0.006,8.9,"[[0.006, 8.9], [0.0065, 8.0], [0.013, 18.1], [0.015, 5.7], [0.0575, 1.0], [0.1095, 0.1]]",108.09,0.01,C
381,36850.71,BTC-18JUN21,1623313128270,"{'volume': 513.2, 'price_change': -61.5385, 'low': 0.021, 'high': 0.0585}",open,517.8,0.0025,0.064,0.02158828,90.59,0.0225,0.0,BTC-18JUN21-34000-P,36875.56,"{'vega': 17.40001, 'theta': -98.68054, 'rho': -2.20762, 'gamma': 6e-05, 'delta': -0.25212}",36875.56,31781529151,"[[0.021, 15.8], [0.0205, 1.4], [0.02, 12.0], [0.018, 24.0], [0.014, 0.4], [0.0005, 0.1]]",89.2,0.021,15.8,0.0225,0.5,"[[0.0225, 0.5], [0.023, 13.2], [0.0235, 2.0], [0.026, 24.0], [0.027, 12.0], [0.052, 5.0], [0.0625, 0.3], [0.128, 0.5], [0.149, 0.5], [0.35, 10.0]]",92.37,0.02,P
382,37047.8,BTC-30JUL21,1623313128274,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,1.3585,1.5285,1.43283104,113.46,,0.0,BTC-30JUL21-90000-P,36875.56,"{'vega': 8.92943, 'theta': -10.13442, 'rho': -122.01421, 'gamma': 0.0, 'delta': -0.97154}",36875.56,31781530013,"[[0.932, 2.5]]",0.0,0.932,2.5,1.9325,2.5,"[[1.9325, 2.5]]",500.0,1.42,P
383,36887.94,BTC-25JUN21,1623313128270,"{'volume': 291.3, 'price_change': -51.4706, 'low': 0.0165, 'high': 0.037}",open,249.9,0.001,0.054,0.01582889,102.88,0.0165,0.0,BTC-25JUN21-30000-P,36875.56,"{'vega': 16.36039, 'theta': -56.15272, 'rho': -2.30923, 'gamma': 3e-05, 'delta': -0.1366}",36875.56,31781528514,"[[0.0155, 11.7], [0.015, 13.3], [0.0145, 18.3], [0.012, 30.0], [0.01, 7.5], [0.005, 0.4]]",102.05,0.0155,11.7,0.0165,20.9,"[[0.0165, 20.9], [0.017, 17.2], [0.0175, 25.1], [0.0195, 14.0], [0.02, 30.0], [0.0215, 7.5], [0.0255, 10.0], [0.0335, 0.2], [0.05, 2.0], [0.075, 20.0]]",104.3,0.02,P
384,37047.81,BTC-30JUL21,1623313129278,"{'volume': 53.4, 'price_change': 35.0649, 'low': 0.077, 'high': 0.1125}",open,388.2,0.053,0.166,0.09986205,89.05,0.104,0.0,BTC-30JUL21-40000-C,36872.8,"{'vega': 54.56989, 'theta': -48.60666, 'rho': 18.92793, 'gamma': 3e-05, 'delta': 0.47294}",36872.8,31781530349,"[[0.0995, 0.6], [0.098, 5.9], [0.0975, 3.0], [0.0955, 10.0], [0.0875, 0.1], [0.0785, 0.4], [0.064, 7.0], [0.054, 1.0], [0.025, 0.6], [0.001, 1.0], [0.0005, 513.2]]",88.79,0.0995,0.6,0.1015,3.0,"[[0.1015, 3.0], [0.102, 4.8], [0.103, 0.4], [0.105, 10.0], [0.108, 1.0], [0.1085, 1.0], [0.1115, 0.2], [0.125, 0.5], [0.1375, 0.5], [0.15, 0.5], [0.1625, 0.5], [0.1705, 3.5], [0.175, 0.5], [0.1875, 0.5], [0.2, 0.5], [0.276, 2.0], [0.28, 40.0], [0.324, 0.1]]",90.15,0.1,C
385,38301.58,BTC-31DEC21,1623313129278,"{'volume': 55.1, 'price_change': 9.2784, 'low': 0.048, 'high': 0.0555}",open,1860.4,0.0155,0.143,0.05407057,99.91,0.053,0.0,BTC-31DEC21-100000-C,36872.8,"{'vega': 75.39947, 'theta': -18.46403, 'rho': 27.17295, 'gamma': 1e-05, 'delta': 0.18102}",36872.8,31781502369,"[[0.053, 0.2], [0.0505, 0.8], [0.05, 0.5], [0.049, 7.7], [0.045, 0.1], [0.0445, 0.1], [0.0385, 15.0], [0.038, 0.3], [0.032, 0.1], [0.025, 4.0], [0.022, 0.1], [0.015, 0.4], [0.013, 6.0], [0.012, 0.1], [0.01, 2.0], [0.001, 5.0]]",99.36,0.053,0.2,0.055,0.6,"[[0.055, 0.6], [0.0555, 15.0], [0.094, 4.0], [0.1, 5.1], [0.11, 5.0], [0.12, 2.0], [0.1515, 0.1], [0.2, 50.0], [0.215, 1.0], [0.229, 1.0], [0.23, 0.4], [0.235, 1.0], [0.239, 1.0], [0.24, 1.0], [0.243, 1.0], [0.2495, 0.1], [0.255, 1.0], [0.3, 11.4], [0.315, 0.5], [0.399, 8.1]]",100.38,0.05,C
386,37316.83,SYN.BTC-27AUG21,1623313130288,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,2.1,0.2255,0.347,0.27781548,98.09,0.219,0.0,BTC-27AUG21-30000-C,36873.17,"{'vega': 53.55636, 'theta': -33.67937, 'rho': 38.4922, 'gamma': 2e-05, 'delta': 0.76055}",36873.17,31781530162,"[[0.2715, 10.2], [0.21, 0.4], [0.0005, 0.3]]",93.69,0.2715,10.2,0.2825,1.7,"[[0.2825, 1.7], [0.283, 9.0]]",101.37,0.28,C
387,36849.74,BTC-11JUN21,1623313129277,"{'volume': 2.3, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,516.3,0.0001,0.015,8e-08,169.45,0.0005,0.0,BTC-11JUN21-25000-P,36872.8,"{'vega': 0.00039, 'theta': -0.00297, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",36872.8,31781506602,[],0.0,0.0,0.0,0.0005,0.2,"[[0.0005, 0.2], [0.006, 6.0], [0.008, 19.0], [0.01, 30.0], [0.0115, 0.2], [0.125, 0.1], [0.2115, 2.0]]",323.81,0.0,P
388,37588.5,BTC-24SEP21,1623313130285,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,12.2,1.2775,1.475,1.35985398,99.0,1.285,0.0,BTC-24SEP21-88000-P,36873.17,"{'vega': 33.46462, 'theta': -15.62892, 'rho': -247.51859, 'gamma': 1e-05, 'delta': -0.90788}",36873.17,31531413841,[],0.0,0.0,0.0,0.0,0.0,[],0.0,1.35,P
389,36847.5,BTC-11JUN21,1623313130284,"{'volume': 0.1, 'price_change': 0.0, 'low': 0.0005, 'high': 0.0005}",open,231.4,0.0001,0.015,0.0,169.56,0.0005,0.0,BTC-11JUN21-20000-P,36873.17,"{'vega': 0.0, 'theta': 0.0, 'rho': 0.0, 'gamma': 0.0, 'delta': 0.0}",36873.17,31781451759,[],0.0,0.0,0.0,0.001,53.8,"[[0.001, 53.8], [0.0015, 0.9], [0.005, 1.0], [0.011, 2.5], [0.015, 0.1], [0.02, 0.1], [0.0245, 0.1], [0.0345, 0.1], [0.035, 0.1], [0.036, 1.0], [0.0445, 0.1], [0.05, 0.1], [0.065, 0.1], [0.07, 0.1], [0.08, 1.0], [0.095, 0.1], [0.1, 13.6], [0.105, 0.1], [0.125, 0.1], [0.128, 0.1]]",500.0,0.0,P
390,37316.83,SYN.BTC-27AUG21,1623313130284,"{'volume': 49.3, 'price_change': 28.5714, 'low': 0.0385, 'high': 0.0535}",open,228.4,0.0155,0.113,0.04813838,90.69,0.0495,0.0,BTC-27AUG21-55000-C,36873.17,"{'vega': 53.26498, 'theta': -30.96991, 'rho': 15.06586, 'gamma': 2e-05, 'delta': 0.23708}",36873.17,31781529101,"[[0.0475, 0.6], [0.047, 0.4], [0.0465, 7.7], [0.046, 6.4], [0.0455, 1.0], [0.02, 0.6], [0.0195, 14.0], [0.0005, 0.3]]",90.25,0.0475,0.6,0.0495,7.3,"[[0.0495, 7.3], [0.05, 8.1], [0.0505, 1.8], [0.0765, 14.0], [0.1635, 0.2]]",91.65,0.05,C
391,36918.75,SYN.BTC-2JUL21,1623313130284,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.0,0.1695,0.2835,0.21867629,87.08,,0.0,BTC-2JUL21-44000-P,36873.17,"{'vega': 28.01291, 'theta': -55.47615, 'rho': -21.82007, 'gamma': 4e-05, 'delta': -0.76242}",36873.17,31781530122,"[[0.21, 0.4]]",74.93,0.21,0.4,0.0,0.0,[],0.0,,P
392,37042.7,BTC-30JUL21,1623313132300,"{'volume': 82.8, 'price_change': -37.5, 'low': 0.005, 'high': 0.008}",open,104.0,0.0001,0.0225,0.00415574,134.04,0.005,0.0,BTC-30JUL21-15000-P,36869.99,"{'vega': 6.4114, 'theta': -8.59588, 'rho': -1.18498, 'gamma': 0.0, 'delta': -0.0192}",36869.99,31781517393,"[[0.0035, 20.0], [0.003, 15.2], [0.0025, 108.0], [0.002, 100.0], [0.0015, 200.0], [0.001, 200.0], [0.0005, 200.0]]",130.04,0.0035,20.0,0.005,43.0,"[[0.005, 43.0], [0.0055, 9.5], [0.0085, 18.0], [0.009, 8.0], [0.074, 0.1], [0.083, 0.1], [0.1865, 0.1], [0.187, 0.1], [0.1875, 0.1], [0.188, 0.1], [0.1885, 0.1], [0.189, 0.1], [0.1895, 0.1]]",138.64,0.0,P
393,36848.1,SYN.BTC-12JUN21,1623313131292,"{'volume': 1.4, 'price_change': 7.1429, 'low': 0.0205, 'high': 0.0225}",open,1.4,0.0005,0.0635,0.02317209,85.42,0.0225,0.0,BTC-12JUN21-37000-C,36873.67,"{'vega': 10.83949, 'theta': -233.01394, 'rho': 0.92937, 'gamma': 0.00017, 'delta': 0.48653}",36873.67,31781529478,"[[0.022, 4.9], [0.0205, 1.5], [0.02, 0.4], [0.0175, 9.0], [0.016, 18.0]]",81.4,0.022,4.9,0.025,7.5,"[[0.025, 7.5], [0.0255, 9.0], [0.031, 18.0], [0.0345, 0.1]]",91.6,,C
394,36849.66,BTC-11JUN21,1623313140354,"{'volume': 52.2, 'price_change': -20.0, 'low': 0.0004, 'high': 0.0005}",open,478.8,0.0001,0.015,1.204e-05,131.53,0.0004,0.0,BTC-11JUN21-46000-C,36870.23,"{'vega': 0.04439, 'theta': -0.44377, 'rho': 0.00065, 'gamma': 0.0, 'delta': 0.00067}",36870.23,31781400398,[],0.0,0.0,0.0,0.0005,2.7,"[[0.0005, 2.7], [0.001, 0.8], [0.0055, 19.0], [0.006, 6.0], [0.0075, 0.1], [0.015, 0.1], [0.0225, 0.1]]",191.39,0.0,C
395,36848.47,BTC-11JUN21,1623313138340,"{'volume': None, 'price_change': None, 'low': None, 'high': None}",open,0.5,0.186,0.264,0.22123045,131.46,0.323,0.0,BTC-11JUN21-45000-P,36870.43,"{'vega': 0.11754, 'theta': -7.72576, 'rho': -1.21473, 'gamma': 0.0, 'delta': -0.99807}",36870.43,31781529181,[],0.0,0.0,0.0,0.7215,2.5,"[[0.7215, 2.5]]",500.0,0.22,P
